EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,DBSCAN_Cluster,Serial Number,Date,Subtechnology_Name_ITA
0,2,180,34,0,0,0,4,3,0,0,0,MC_0346,2025-03-01,sub_4
0,102,494,0,0,0,0,1,1,0,0,0,MC_0346,2025-03-03,sub_4
5,0,526,12,13,0,0,3,3,0,0,0,MC_0346,2025-03-04,sub_4
77,102,198,24,17,0,1,4,4,0,0,0,MC_0346,2025-03-05,sub_4
166,87,298,21,42,0,0,3,5,0,0,0,MC_0346,2025-03-06,sub_4
0,103,369,1,0,0,0,1,2,0,0,0,MC_0346,2025-03-07,sub_4
0,0,16,0,0,0,0,0,0,0,0,0,MC_0346,2025-03-08,sub_4
0,103,487,3,0,0,0,1,3,0,0,0,MC_0346,2025-03-10,sub_4
42,105,416,30,13,0,0,1,4,0,0,0,MC_0346,2025-03-11,sub_4
0,106,484,2,0,0,0,1,2,0,0,0,MC_0346,2025-03-12,sub_4
68,117,321,21,16,0,1,2,4,0,0,0,MC_0346,2025-03-13,sub_4
111,105,277,95,25,0,1,2,3,0,0,0,MC_0346,2025-03-14,sub_4
0,113,66,151,0,0,0,1,0,0,0,0,MC_0346,2025-03-17,sub_4
0,0,387,204,0,0,0,1,3,0,0,0,MC_0346,2025-03-18,sub_4
9,0,494,11,2,0,0,2,4,0,0,0,MC_0346,2025-03-19,sub_4
174,106,297,12,36,0,0,1,2,0,0,0,MC_0346,2025-03-20,sub_4
168,105,303,12,37,0,0,4,6,0,0,0,MC_0346,2025-03-21,sub_4
0,0,243,346,1,0,0,0,5,0,0,0,MC_0346,2025-03-24,sub_4
0,110,477,6,0,0,0,1,3,0,0,0,MC_0346,2025-03-25,sub_4
139,93,326,17,36,1,2,2,8,2,0,0,MC_0346,2025-03-26,sub_4
115,104,375,4,25,0,0,1,2,0,0,0,MC_0346,2025-03-27,sub_4
113,107,362,7,25,0,0,1,3,0,0,0,MC_0346,2025-03-28,sub_4
331,1,233,8,34,0,1,1,2,0,0,0,MC_0351,2025-03-03,sub_4
400,2,114,9,18,1,1,6,4,1,0,0,MC_0351,2025-03-04,sub_4
429,1,132,6,11,0,0,0,4,0,0,0,MC_0351,2025-03-05,sub_4
249,1,325,12,19,0,3,3,2,0,0,0,MC_0351,2025-03-06,sub_4
227,1,112,44,9,0,0,1,4,0,0,0,MC_0351,2025-03-07,sub_4
214,0,132,5,25,0,0,2,1,0,0,0,MC_0351,2025-03-08,sub_4
212,0,130,0,20,0,0,1,1,0,0,0,MC_0351,2025-03-09,sub_4
256,0,308,5,17,0,1,0,2,0,0,0,MC_0351,2025-03-10,sub_4
257,5,269,40,13,1,0,2,3,0,0,0,MC_0351,2025-03-11,sub_4
222,1,315,23,52,0,0,1,2,0,0,0,MC_0351,2025-03-12,sub_4
175,39,323,3,33,0,1,8,2,2,0,0,MC_0351,2025-03-13,sub_4
124,2,230,23,13,1,0,2,2,0,1,0,MC_0351,2025-03-14,sub_4
254,0,186,4,24,0,0,4,1,0,0,0,MC_0351,2025-03-17,sub_4
335,1,224,3,39,0,0,6,0,0,0,0,MC_0351,2025-03-18,sub_4
250,2,301,7,56,0,1,11,3,0,0,0,MC_0351,2025-03-19,sub_4
268,0,266,14,39,0,1,3,2,0,0,0,MC_0351,2025-03-20,sub_4
205,0,83,89,15,0,0,1,3,0,0,0,MC_0351,2025-03-21,sub_4
214,0,69,1,21,0,0,0,0,0,0,0,MC_0351,2025-03-22,sub_4
425,0,141,0,41,0,0,3,0,0,0,0,MC_0351,2025-03-23,sub_4
275,9,270,6,29,0,0,3,3,0,0,0,MC_0351,2025-03-24,sub_4
272,4,170,113,25,0,0,2,2,0,0,0,MC_0351,2025-03-25,sub_4
352,1,162,44,10,0,1,1,4,0,0,0,MC_0351,2025-03-26,sub_4
376,1,148,10,13,0,0,0,3,0,0,0,MC_0351,2025-03-27,sub_4
46,1,143,178,72,0,0,3,4,0,0,0,MC_0351,2025-03-28,sub_4
61,18,155,368,40,0,0,11,3,2,0,0,MC_0354,2025-03-05,sub_4
98,0,290,390,23,0,0,1,6,0,0,0,MC_0354,2025-03-06,sub_4
0,0,0,48,0,0,0,0,0,0,0,0,MC_0354,2025-03-07,sub_4
65,5,54,612,78,4,1,0,14,3,0,0,MC_0354,2025-03-08,sub_4
152,1,252,571,65,0,1,3,8,0,0,0,MC_0354,2025-03-09,sub_4
24,0,137,447,30,0,0,1,3,0,0,0,MC_0354,2025-03-10,sub_4
15,0,690,63,31,1,0,2,3,0,0,0,MC_0354,2025-03-11,sub_4
15,0,209,310,18,0,0,0,6,2,0,0,MC_0354,2025-03-12,sub_4
9,0,87,639,15,0,0,0,3,0,0,0,MC_0354,2025-03-13,sub_4
0,0,33,0,0,0,0,0,0,0,0,0,MC_0354,2025-03-17,sub_4
0,0,20,0,0,0,0,0,0,0,0,0,MC_0354,2025-03-19,sub_4
7,0,30,510,2,0,0,0,2,0,0,0,MC_0354,2025-03-20,sub_4
12,0,85,142,12,0,0,0,1,0,0,0,MC_0354,2025-03-21,sub_4
4,0,63,216,2,0,0,0,2,0,0,0,MC_0354,2025-03-24,sub_4
6,0,37,66,4,0,0,0,0,0,0,0,MC_0354,2025-03-26,sub_4
30,0,487,1,14,0,0,0,1,0,0,0,MC_0354,2025-03-27,sub_4
81,0,302,0,58,0,1,0,1,0,0,0,MC_0354,2025-03-28,sub_4
52,1,125,323,6,0,0,1,3,0,0,0,MC_0357,2025-03-03,sub_4
7,1,16,203,4,0,0,0,4,0,0,0,MC_0357,2025-03-04,sub_4
36,1,67,523,13,0,0,0,2,0,0,0,MC_0357,2025-03-10,sub_4
51,1,75,531,12,0,0,0,3,0,0,0,MC_0357,2025-03-11,sub_4
9,1,38,40,11,0,0,0,1,0,0,0,MC_0357,2025-03-15,sub_4
28,1,189,288,9,1,0,1,1,0,0,0,MC_0357,2025-03-17,sub_4
100,1,189,153,13,1,0,1,2,0,0,0,MC_0357,2025-03-18,sub_4
50,1,84,492,10,0,0,0,2,0,0,0,MC_0357,2025-03-19,sub_4
0,0,0,44,0,0,0,0,0,0,0,0,MC_0357,2025-03-22,sub_4
47,0,117,7,9,0,0,0,1,0,0,0,MC_0357,2025-03-24,sub_4
76,0,285,341,29,0,0,1,3,0,0,0,MC_0357,2025-03-25,sub_4
10,0,15,470,2,0,0,0,1,0,0,0,MC_0357,2025-03-27,sub_4
0,1,377,8,0,0,0,0,1,0,0,0,MC_0359,2025-03-20,sub_4
13,0,51,328,5,0,0,0,1,0,0,0,MC_0360,2025-03-03,sub_4
175,0,372,102,26,0,0,3,1,0,0,0,MC_0360,2025-03-04,sub_4
298,0,81,96,21,0,1,1,0,1,0,0,MC_0360,2025-03-05,sub_4
443,0,112,98,19,0,2,0,1,0,1,0,MC_0360,2025-03-06,sub_4
456,0,105,95,18,0,1,0,1,0,0,0,MC_0360,2025-03-07,sub_4
10,0,107,0,7,0,0,1,1,0,0,0,MC_0360,2025-03-08,sub_4
60,0,461,93,12,0,0,2,1,0,0,0,MC_0360,2025-03-10,sub_4
0,0,5,208,0,0,0,1,1,0,0,0,MC_0360,2025-03-11,sub_4
36,0,171,0,20,0,0,2,1,0,0,0,MC_0360,2025-03-12,sub_4
316,0,240,93,26,0,0,3,1,0,0,0,MC_0360,2025-03-13,sub_4
404,0,252,0,19,0,1,0,1,0,0,0,MC_0360,2025-03-14,sub_4
197,0,97,8,24,0,1,1,1,0,1,0,MC_0360,2025-03-15,sub_4
237,3,326,92,10,0,0,3,1,0,0,0,MC_0360,2025-03-17,sub_4
57,0,22,58,2,0,0,0,1,0,0,0,MC_0360,2025-03-18,sub_4
122,0,159,129,34,0,0,1,5,0,1,0,MC_0360,2025-03-19,sub_4
4,0,161,399,2,0,0,0,2,0,0,0,MC_0360,2025-03-20,sub_4
75,0,395,171,10,0,0,1,2,0,0,0,MC_0360,2025-03-21,sub_4
4,0,249,398,3,0,0,1,3,0,0,0,MC_0360,2025-03-24,sub_4
79,0,379,195,23,0,0,1,2,0,0,0,MC_0360,2025-03-25,sub_4
36,0,64,507,4,0,0,2,2,0,0,0,MC_0360,2025-03-26,sub_4
43,0,231,217,9,0,0,1,3,0,0,0,MC_0360,2025-03-27,sub_4
105,0,184,286,13,0,0,1,2,0,0,0,MC_0360,2025-03-28,sub_4
11,0,289,0,3,0,0,0,0,0,0,0,MC_0360,2025-03-29,sub_4
62,0,102,89,19,0,1,4,4,0,0,0,MC_0365,2025-03-01,sub_4
79,0,251,273,54,0,0,1,7,0,0,0,MC_0365,2025-03-03,sub_4
32,3,62,436,16,0,0,3,5,0,0,0,MC_0365,2025-03-04,sub_4
30,2,53,465,16,3,0,2,4,0,0,0,MC_0365,2025-03-05,sub_4
61,3,158,284,40,0,0,7,6,0,0,0,MC_0365,2025-03-06,sub_4
197,1,169,198,56,0,0,3,8,0,0,0,MC_0365,2025-03-07,sub_4
19,1,106,215,19,0,0,2,7,1,0,0,MC_0365,2025-03-08,sub_4
26,2,117,514,21,3,0,2,7,2,0,0,MC_0365,2025-03-10,sub_4
54,4,176,447,45,1,0,7,10,0,0,0,MC_0365,2025-03-11,sub_4
54,5,81,433,15,5,0,0,5,2,0,0,MC_0365,2025-03-12,sub_4
76,8,260,318,57,0,0,8,13,1,0,0,MC_0365,2025-03-13,sub_4
97,1,158,338,36,0,0,5,8,0,0,0,MC_0365,2025-03-14,sub_4
6,4,36,8,4,1,0,4,2,0,0,0,MC_0365,2025-03-15,sub_4
54,0,96,398,29,0,0,1,8,0,0,0,MC_0365,2025-03-17,sub_4
132,0,255,215,57,0,1,4,6,0,0,0,MC_0365,2025-03-18,sub_4
96,1,68,114,25,0,0,2,4,0,0,0,MC_0365,2025-03-19,sub_4
14,2,46,365,7,0,0,3,5,2,0,0,MC_0365,2025-03-20,sub_4
45,0,109,424,14,0,0,1,8,0,0,0,MC_0365,2025-03-21,sub_4
25,0,17,118,1,0,0,1,2,0,0,0,MC_0365,2025-03-22,sub_4
269,0,87,324,19,0,0,1,5,0,0,0,MC_0365,2025-03-24,sub_4
251,2,129,322,14,0,0,6,11,3,0,0,MC_0365,2025-03-25,sub_4
135,0,221,252,67,0,0,2,10,2,0,0,MC_0365,2025-03-26,sub_4
260,0,176,262,36,0,0,2,10,2,0,0,MC_0365,2025-03-27,sub_4
83,1,229,323,50,0,0,4,14,2,0,0,MC_0365,2025-03-28,sub_4
17,0,36,118,15,0,0,1,2,0,0,0,MC_0365,2025-03-29,sub_4
40,0,23,506,23,0,0,0,3,0,0,0,MC_0366,2025-03-03,sub_4
50,0,30,518,20,0,0,2,3,0,0,0,MC_0366,2025-03-04,sub_4
14,0,51,454,5,0,0,0,3,0,0,0,MC_0366,2025-03-05,sub_4
0,0,591,0,0,0,0,0,0,0,0,0,MC_0366,2025-03-06,sub_4
0,0,621,0,0,0,0,0,0,0,0,0,MC_0366,2025-03-07,sub_4
0,0,175,0,0,0,0,0,0,0,0,0,MC_0366,2025-03-08,sub_4
108,0,496,0,35,0,0,5,1,0,0,0,MC_0366,2025-03-10,sub_4
329,0,203,39,42,0,0,3,3,3,0,0,MC_0366,2025-03-11,sub_4
287,0,158,20,22,0,0,7,5,0,1,0,MC_0366,2025-03-12,sub_4
0,0,0,311,0,0,0,0,0,0,0,0,MC_0366,2025-03-13,sub_4
0,0,0,519,0,0,0,0,0,0,0,0,MC_0366,2025-03-14,sub_4
0,0,0,166,0,0,0,0,0,0,0,0,MC_0366,2025-03-17,sub_4
0,0,0,401,0,0,0,0,0,0,0,0,MC_0366,2025-03-18,sub_4
28,0,315,230,24,0,0,0,1,0,0,0,MC_0366,2025-03-19,sub_4
0,0,565,0,0,0,0,0,0,0,0,0,MC_0366,2025-03-20,sub_4
0,0,3,382,0,0,0,0,1,0,0,0,MC_0366,2025-03-21,sub_4
0,0,0,535,0,0,0,0,0,0,0,0,MC_0366,2025-03-24,sub_4
35,0,58,310,18,4,0,1,2,0,0,0,MC_0366,2025-03-25,sub_4
0,0,0,383,0,0,0,0,0,0,0,0,MC_0366,2025-03-26,sub_4
0,0,0,485,0,0,0,0,0,0,0,0,MC_0366,2025-03-27,sub_4
0,0,0,554,0,0,0,0,0,0,0,0,MC_0366,2025-03-28,sub_4
25,0,50,173,12,0,0,0,4,0,0,0,MC_0367,2025-03-03,sub_4
40,0,352,133,48,0,0,7,18,0,0,0,MC_0367,2025-03-04,sub_4
81,0,423,0,14,0,0,0,1,0,0,0,MC_0367,2025-03-17,sub_4
0,0,566,0,0,0,0,0,0,0,0,0,MC_0367,2025-03-18,sub_4
61,0,284,0,35,0,0,0,1,0,0,0,MC_0367,2025-03-19,sub_4
24,0,20,490,10,0,0,1,2,0,0,0,MC_0367,2025-03-20,sub_4
65,0,207,93,38,0,0,2,2,0,0,0,MC_0367,2025-03-21,sub_4
0,0,127,0,0,0,0,0,0,0,0,0,MC_0367,2025-03-24,sub_4
2,655,12,0,0,1,0,0,0,3,0,0,MC_0367,2025-03-25,sub_4
40,10,263,200,26,0,0,0,3,1,0,0,MC_0368,2025-03-03,sub_4
4,0,40,4,1,0,0,0,0,1,0,0,MC_0368,2025-03-04,sub_4
235,0,248,70,36,0,0,0,3,1,0,0,MC_0368,2025-03-05,sub_4
48,1,80,37,6,0,0,1,3,0,0,0,MC_0368,2025-03-06,sub_4
0,0,0,1,0,0,0,0,0,0,0,0,MC_0368,2025-03-10,sub_4
14,1,11,2,3,1,0,0,1,0,0,0,MC_0368,2025-03-13,sub_4
17,1,116,3,8,0,0,0,0,0,0,0,MC_0368,2025-03-24,sub_4
19,0,333,11,11,0,0,1,2,0,0,0,MC_0368,2025-03-25,sub_4
15,1,427,0,6,0,0,2,1,0,0,0,MC_0368,2025-03-26,sub_4
34,3,435,1,31,1,0,2,2,1,0,0,MC_0368,2025-03-27,sub_4
0,0,93,58,0,0,0,0,1,0,0,0,MC_0369,2025-03-03,sub_4
107,0,358,12,53,0,1,0,1,4,0,0,MC_0369,2025-03-04,sub_4
123,0,290,127,63,0,0,0,5,0,0,0,MC_0369,2025-03-05,sub_4
72,0,494,0,16,0,0,1,0,0,0,0,MC_0369,2025-03-06,sub_4
46,1,396,0,26,0,0,1,0,0,0,0,MC_0369,2025-03-07,sub_4
128,0,396,0,58,0,0,0,0,0,0,0,MC_0369,2025-03-10,sub_4
140,0,417,245,68,0,0,0,1,0,0,0,MC_0369,2025-03-11,sub_4
102,0,440,6,47,0,0,0,0,0,1,0,MC_0369,2025-03-12,sub_4
120,0,431,144,62,0,0,0,1,0,0,0,MC_0369,2025-03-13,sub_4
118,1,223,78,36,0,0,5,5,0,0,0,MC_0369,2025-03-14,sub_4
91,0,435,4,47,0,0,0,2,0,0,0,MC_0369,2025-03-17,sub_4
100,0,400,61,29,0,0,1,2,0,0,0,MC_0369,2025-03-18,sub_4
265,0,292,0,55,0,0,0,3,0,0,0,MC_0369,2025-03-19,sub_4
76,0,474,9,40,0,0,0,1,0,0,0,MC_0369,2025-03-20,sub_4
79,0,353,0,35,0,0,0,0,0,0,0,MC_0369,2025-03-21,sub_4
144,0,381,0,53,0,0,1,0,0,0,0,MC_0369,2025-03-24,sub_4
118,0,427,6,36,0,0,0,0,1,0,0,MC_0369,2025-03-25,sub_4
157,0,405,0,57,0,0,0,0,0,0,0,MC_0369,2025-03-26,sub_4
63,0,448,0,32,0,0,0,0,0,0,0,MC_0369,2025-03-27,sub_4
34,0,293,415,32,0,0,0,3,0,0,0,MC_0369,2025-03-28,sub_4
156,0,394,49,145,0,0,0,3,0,0,0,MC_0373,2025-03-03,sub_4
267,0,328,7,124,0,0,0,1,0,0,0,MC_0373,2025-03-04,sub_4
184,3,410,10,127,4,1,1,1,0,0,0,MC_0373,2025-03-05,sub_4
160,0,427,11,66,0,0,0,1,0,0,0,MC_0373,2025-03-06,sub_4
136,0,315,26,123,0,0,0,2,0,0,0,MC_0373,2025-03-07,sub_4
184,0,411,1,140,0,0,0,2,0,0,0,MC_0373,2025-03-10,sub_4
166,0,433,7,113,0,0,1,1,0,0,0,MC_0373,2025-03-11,sub_4
124,0,461,17,140,0,0,1,9,0,0,0,MC_0373,2025-03-12,sub_4
250,0,345,4,123,1,0,1,2,0,0,0,MC_0373,2025-03-13,sub_4
205,0,342,8,95,0,0,1,3,0,0,0,MC_0373,2025-03-14,sub_4
0,0,148,0,0,0,0,0,0,0,0,0,MC_0373,2025-03-15,sub_4
162,26,408,0,150,5,0,2,2,0,0,0,MC_0373,2025-03-17,sub_4
237,42,315,8,92,10,2,4,1,0,0,0,MC_0373,2025-03-18,sub_4
305,16,273,6,54,3,0,2,1,0,0,0,MC_0373,2025-03-20,sub_4
211,0,325,5,74,0,0,1,1,0,0,0,MC_0373,2025-03-21,sub_4
243,0,350,0,111,0,0,3,2,0,0,0,MC_0373,2025-03-24,sub_4
297,0,300,8,96,0,0,1,1,0,0,0,MC_0373,2025-03-25,sub_4
191,0,459,11,193,0,1,1,1,0,0,0,MC_0373,2025-03-26,sub_4
205,0,277,178,52,0,0,1,1,0,0,0,MC_0373,2025-03-27,sub_4
0,0,319,0,0,0,0,0,0,0,0,0,MC_0373,2025-03-28,sub_4
129,1,305,3,7,0,1,0,1,0,0,0,MC_0374,2025-03-03,sub_4
178,3,93,0,19,1,0,0,1,0,0,0,MC_0374,2025-03-04,sub_4
32,2,56,0,3,0,0,0,1,0,0,0,MC_0374,2025-03-05,sub_4
84,4,141,0,9,0,0,1,2,0,0,0,MC_0374,2025-03-06,sub_4
245,14,469,5,64,0,0,7,2,0,0,0,MC_0374,2025-03-07,sub_4
224,146,593,1,22,1,0,7,3,1,0,0,MC_0374,2025-03-10,sub_4
240,249,468,9,22,1,1,2,4,0,0,0,MC_0374,2025-03-11,sub_4
439,5,507,0,37,3,0,2,2,0,0,0,MC_0374,2025-03-12,sub_4
11,0,506,131,5,0,0,0,7,0,0,0,MC_0374,2025-03-13,sub_4
69,0,251,228,10,1,0,1,2,0,0,0,MC_0374,2025-03-14,sub_4
138,10,732,28,14,8,0,0,2,0,0,0,MC_0374,2025-03-17,sub_4
137,2,146,0,8,1,1,0,1,0,0,0,MC_0374,2025-03-18,sub_4
173,14,641,2,20,2,0,2,4,0,0,0,MC_0374,2025-03-19,sub_4
171,2,457,0,25,1,0,0,2,0,0,0,MC_0374,2025-03-20,sub_4
19,1,528,0,12,0,0,2,1,0,0,0,MC_0374,2025-03-21,sub_4
153,13,566,1,40,8,0,0,2,0,0,0,MC_0374,2025-03-24,sub_4
222,10,585,0,32,2,0,4,3,0,0,0,MC_0374,2025-03-25,sub_4
146,23,763,2,19,0,0,3,2,0,0,0,MC_0374,2025-03-26,sub_4
11,7,833,0,5,0,0,2,1,0,0,0,MC_0374,2025-03-27,sub_4
92,12,545,0,35,7,0,6,1,0,0,0,MC_0374,2025-03-28,sub_4
362,1,241,2,28,4,0,2,0,0,0,0,MC_0375,2025-03-03,sub_4
345,8,245,1,37,6,0,8,1,0,0,0,MC_0375,2025-03-04,sub_4
342,2,248,9,24,7,0,2,3,0,0,0,MC_0375,2025-03-05,sub_4
392,3,205,17,28,7,1,2,4,0,0,0,MC_0375,2025-03-06,sub_4
327,5,264,10,33,7,0,2,2,0,0,0,MC_0375,2025-03-10,sub_4
346,2,245,0,25,10,0,5,1,0,0,0,MC_0375,2025-03-11,sub_4
366,3,232,1,29,5,0,4,1,0,0,0,MC_0375,2025-03-12,sub_4
513,2,405,13,36,7,0,7,4,0,0,0,MC_0375,2025-03-13,sub_4
666,3,246,12,40,5,1,4,5,0,0,0,MC_0375,2025-03-17,sub_4
668,3,460,295,41,6,0,8,6,0,0,0,MC_0375,2025-03-18,sub_4
689,3,396,269,51,6,0,6,3,0,0,0,MC_0375,2025-03-19,sub_4
377,1,383,289,40,6,0,8,4,0,0,0,MC_0375,2025-03-20,sub_4
553,9,412,58,44,6,1,3,3,0,0,0,MC_0375,2025-03-24,sub_4
522,1,370,401,46,4,0,7,3,0,0,0,MC_0375,2025-03-25,sub_4
622,2,343,32,41,5,0,9,1,0,0,0,MC_0375,2025-03-26,sub_4
632,1,494,283,35,7,0,4,5,0,0,0,MC_0375,2025-03-27,sub_4
17,0,54,69,1,0,0,0,1,0,0,0,MC_0375,2025-03-28,sub_4
41,0,360,0,11,0,0,3,1,2,0,0,MC_0377,2025-03-03,sub_4
45,2,454,0,21,0,0,3,1,0,0,0,MC_0377,2025-03-04,sub_4
18,0,471,0,13,0,0,0,1,0,0,0,MC_0377,2025-03-05,sub_4
23,0,472,0,11,0,0,2,1,0,0,0,MC_0377,2025-03-06,sub_4
49,0,442,0,23,0,0,1,1,0,0,0,MC_0377,2025-03-10,sub_4
47,0,408,25,22,0,0,3,1,4,0,0,MC_0377,2025-03-11,sub_4
35,6,435,15,27,0,0,8,4,5,0,0,MC_0377,2025-03-12,sub_4
63,1,406,0,38,1,3,8,1,0,0,0,MC_0377,2025-03-13,sub_4
8,3,443,0,6,0,0,3,1,0,0,0,MC_0377,2025-03-14,sub_4
67,2,357,6,32,0,7,11,3,0,0,0,MC_0377,2025-03-17,sub_4
66,3,417,3,45,2,6,5,4,2,0,0,MC_0377,2025-03-18,sub_4
56,0,352,0,42,0,2,1,1,0,0,0,MC_0377,2025-03-19,sub_4
32,0,463,0,22,0,0,1,1,0,0,0,MC_0377,2025-03-20,sub_4
45,0,350,21,38,0,0,0,3,0,0,0,MC_0377,2025-03-21,sub_4
23,0,435,0,17,0,0,0,0,0,0,0,MC_0377,2025-03-24,sub_4
13,0,271,0,8,0,0,0,1,0,0,0,MC_0377,2025-03-25,sub_4
11,0,243,0,10,0,0,0,1,0,0,0,MC_0377,2025-03-26,sub_4
23,6,455,13,12,0,0,4,5,1,0,0,MC_0377,2025-03-27,sub_4
54,4,404,9,27,6,2,1,8,4,0,0,MC_0377,2025-03-28,sub_4
85,0,201,34,100,0,1,7,2,0,0,0,MC_0378,2025-03-03,sub_4
6,0,16,41,16,0,0,0,2,0,0,0,MC_0378,2025-03-04,sub_4
49,0,32,460,28,0,0,3,1,0,0,0,MC_0378,2025-03-05,sub_4
28,0,133,451,35,0,0,2,7,0,0,0,MC_0378,2025-03-06,sub_4
11,0,22,228,9,0,0,0,2,0,0,0,MC_0378,2025-03-07,sub_4
12,1,73,281,20,0,0,1,1,1,0,0,MC_0378,2025-03-21,sub_4
1,0,1,10,1,0,0,0,1,0,0,0,MC_0378,2025-03-25,sub_4
28,0,64,18,16,0,0,1,2,0,0,0,MC_0378,2025-03-29,sub_4
202,2,260,96,44,0,3,1,5,1,0,0,MC_0379,2025-03-03,sub_4
318,11,144,91,30,4,2,4,2,1,0,0,MC_0379,2025-03-04,sub_4
329,9,71,114,36,1,12,1,10,0,0,0,MC_0379,2025-03-10,sub_4
313,1,115,71,33,1,1,3,4,1,0,0,MC_0379,2025-03-11,sub_4
293,9,243,22,38,6,0,15,6,0,0,0,MC_0379,2025-03-12,sub_4
341,4,43,80,47,12,0,1,3,0,0,0,MC_0379,2025-03-13,sub_4
397,14,87,70,44,19,1,3,2,0,0,0,MC_0379,2025-03-14,sub_4
132,8,42,290,19,2,1,3,2,0,0,0,MC_0379,2025-03-17,sub_4
89,0,17,1,11,0,0,0,1,0,0,0,MC_0379,2025-03-18,sub_4
332,2,231,1,40,2,0,6,1,0,0,0,MC_0379,2025-03-19,sub_4
446,2,73,72,36,8,0,0,3,0,0,0,MC_0379,2025-03-20,sub_4
114,1,448,2,28,0,0,4,1,0,0,0,MC_0379,2025-03-21,sub_4
236,2,240,75,38,2,0,0,5,2,0,0,MC_0379,2025-03-24,sub_4
95,0,64,366,11,1,0,1,2,0,0,0,MC_0379,2025-03-25,sub_4
282,4,196,80,51,4,2,5,4,0,0,0,MC_0379,2025-03-27,sub_4
124,5,176,218,14,2,0,2,2,0,0,0,MC_0379,2025-03-28,sub_4
113,2,322,143,22,2,2,0,8,1,0,0,MC_0380,2025-03-03,sub_4
209,7,337,27,36,0,0,1,7,0,0,0,MC_0380,2025-03-04,sub_4
170,5,303,102,37,1,0,0,7,1,0,0,MC_0380,2025-03-05,sub_4
49,3,390,139,55,0,2,7,5,1,0,0,MC_0380,2025-03-06,sub_4
129,35,246,274,31,0,1,2,8,1,0,0,MC_0380,2025-03-07,sub_4
80,82,304,116,53,4,2,4,12,7,0,0,MC_0380,2025-03-10,sub_4
65,2,448,64,136,2,4,2,15,0,0,0,MC_0380,2025-03-11,sub_4
65,27,346,152,24,1,0,4,11,0,0,0,MC_0380,2025-03-12,sub_4
46,12,422,85,47,0,1,2,4,1,0,0,MC_0380,2025-03-13,sub_4
60,10,281,195,26,0,2,4,14,0,0,0,MC_0380,2025-03-14,sub_4
216,4,311,55,38,2,1,5,8,1,0,0,MC_0380,2025-03-18,sub_4
87,6,449,60,48,1,0,3,7,0,0,0,MC_0380,2025-03-19,sub_4
135,4,343,67,62,0,0,9,2,0,0,0,MC_0380,2025-03-20,sub_4
215,1,266,66,85,0,3,1,3,1,0,0,MC_0380,2025-03-21,sub_4
190,8,272,123,52,1,1,6,9,1,0,0,MC_0380,2025-03-24,sub_4
15,4,113,439,11,0,0,1,5,2,0,0,MC_0380,2025-03-25,sub_4
50,2,411,105,23,0,1,2,7,0,0,0,MC_0380,2025-03-26,sub_4
98,33,428,22,33,0,4,13,3,3,0,0,MC_0380,2025-03-27,sub_4
145,1,322,102,40,0,2,1,7,0,0,0,MC_0380,2025-03-28,sub_4
49,0,51,0,44,2,0,2,1,0,0,0,MC_0384,2025-03-03,sub_4
37,2,53,0,34,1,0,8,0,0,0,0,MC_0384,2025-03-04,sub_4
24,0,29,3,18,0,1,4,3,0,1,0,MC_0384,2025-03-05,sub_4
56,0,65,0,41,2,1,7,0,0,1,0,MC_0384,2025-03-06,sub_4
8,0,19,0,9,1,1,2,1,0,0,0,MC_0384,2025-03-07,sub_4
6,0,14,2,8,0,0,2,1,0,0,0,MC_0384,2025-03-10,sub_4
26,0,45,1,28,3,0,6,1,0,1,0,MC_0384,2025-03-11,sub_4
38,0,50,2,35,1,0,1,3,0,0,0,MC_0384,2025-03-12,sub_4
40,1,41,5,31,3,1,5,7,0,0,0,MC_0384,2025-03-13,sub_4
8,0,16,2,8,0,0,2,0,0,0,0,MC_0384,2025-03-14,sub_4
15,0,31,1,15,0,0,3,2,0,0,0,MC_0384,2025-03-17,sub_4
32,0,40,0,29,0,0,7,1,0,0,0,MC_0384,2025-03-18,sub_4
33,0,39,0,25,1,0,4,2,0,0,0,MC_0384,2025-03-19,sub_4
19,2,43,4,18,0,2,8,4,0,0,0,MC_0384,2025-03-20,sub_4
22,0,31,1,19,1,1,3,0,0,0,0,MC_0384,2025-03-21,sub_4
48,3,58,0,41,2,0,6,0,0,0,0,MC_0384,2025-03-24,sub_4
52,1,55,0,28,0,0,6,1,0,0,0,MC_0384,2025-03-25,sub_4
47,1,68,1,42,0,0,4,2,0,1,0,MC_0384,2025-03-26,sub_4
40,1,55,3,35,0,2,4,1,0,1,0,MC_0384,2025-03-27,sub_4
16,0,21,0,14,0,0,0,2,0,1,0,MC_0384,2025-03-28,sub_4
14,0,19,0,10,0,0,1,0,0,0,0,MC_0384,2025-03-29,sub_4
155,0,133,3,30,0,0,0,1,0,0,0,MC_0387,2025-03-01,sub_4
414,3,442,75,141,1,0,1,4,0,0,0,MC_0387,2025-03-03,sub_4
305,4,571,66,258,0,0,6,7,0,0,0,MC_0387,2025-03-04,sub_4
283,0,607,55,330,0,0,1,5,0,0,0,MC_0387,2025-03-05,sub_4
